Id	Spelling	Transcription	IsKeyComponent
L02S136W00	skur	 s k ˈ ʉː r	0
L02S137W00	skurk	 s k ˈ ɵ rː k	0
L02S138W00	skvatt	 s k v ˈ a tː	0
L02S139W00	skvätt	 s k v ˈ ɛ̝ tː	0
L02S140W00	skydd	 ɧ ˈ ʏ dː	0
L02S141W00	skygg	 ɧ ˈ ʏ ɡː	0
L02S142W00	skymt	 ɧ ˈ ʏ mː t	0
L02S143W00	skål	 s k ˈ oː l	0
L02S144W00	skåp	 s k ˈ oː p	0
L02S145W00	skägg	 ɧ ˈ ɛ̝ ɡː	0
L02S146W00	skämt	 ɧ ˈ ɛ̝ mː t	0
L02S147W00	skärm	 ɧ ˈ ɛ̝ rː m	0
L02S148W00	skärpt	 ɧ ˈ ɛ̝ rː p t	0
L02S149W00	skör	 ɧ ˈ øː r	0
L02S150W00	skörd	 ɧ ˈ øː ɖ	0
L02S151W00	sladd	 s l ˈ a dː	0
L02S152W00	slag	 s l ˈ ɑː ɡ	0
L02S153W00	slak	 s l ˈ ɑː k	0
L02S154W00	slang	 s l ˈ a ŋː	0
L02S155W00	slank	 s l ˈ a ŋː k	0
L02S156W00	slant	 s l ˈ a nː t	0
L02S157W00	slapp	 s l ˈ a pː	0
L02S158W00	slarv	 s l ˈ a rː v	0
L02S159W00	slask	 s l ˈ a sː k	0
L02S160W00	slatt	 s l ˈ a tː	0
L02S161W00	slem	 s l ˈ ɛ̝ mː	0
L02S162W00	slev	 s l ˈ eː v	0
L02S163W00	slit	 s l ˈ iː t	0
L02S164W00	slum	 s l ˈ ɵ mː	0
L02S165W00	slump	 s l ˈ ɵ mː p	0
L02S166W00	slåss	 s l ˈ ɔ sː	0
L02S167W00	slängd	 s l ˈ ɛ̝ ŋː d	0
L02S168W00	slänt	 s l ˈ ɛ̝ nː t	0
L02S169W00	släp	 s l ˈ ɛː p	0
L02S170W00	slät	 s l ˈ ɛː t	0
L02S171W00	slätt	 s l ˈ ɛ̝ tː	0
L02S172W00	slö	 s l ˈ øː	0
L02S173W00	smak	 s m ˈ ɑː k	0
L02S174W00	smal	 s m ˈ ɑː l	0
L02S175W00	smet	 s m ˈ eː t	0
L02S176W00	smink	 s m ˈ ɪ ŋː k	0
L02S177W00	smord	 s m ˈ uː ɖ	0
L02S178W00	smutt	 s m ˈ ɵ tː	0
L02S179W00	smyg	 s m ˈ yː ɡ	0
L02S180W00	smått	 s m ˈ ɔ tː	0
L02S181W00	smäck	 s m ˈ ɛ̝ kː	0
L02S182W00	smäll	 s m ˈ ɛ̝ lː	0
L02S183W00	smör	 s m ˈ øː r	0
L02S184W00	snabb	 s n ˈ a bː	0
L02S185W00	snack	 s n ˈ a kː	0
L02S186W00	sned	 s n ˈ eː d	0
L02S187W00	snitt	 s n ˈ ɪ tː	0
L02S188W00	snodd	 s n ˈ ʊ dː	0
L02S189W00	snok	 s n ˈ uː k	0
L02S190W00	snudd	 s n ˈ ɵ dː	0
L02S191W00	snurr	 s n ˈ ɵ rː	0
L02S192W00	snus	 s n ˈ ʉː s	0
L02S193W00	snutt	 s n ˈ ɵ tː	0
L02S194W00	snål	 s n ˈ oː l	0
L02S195W00	snår	 s n ˈ oː r	0
L02S196W00	snäpp	 s n ˈ ɛ̝ pː	0
L02S197W00	snärt	 s n ˈ ɛ̝ ʈː	0
L02S198W00	snäv	 s n ˈ ɛː v	0
L03S00W00	sond	 s ˈ ɔ nː d	0
L03S01W00	sopp	 s ˈ ɔ pː	0
L03S02W00	sorg	 s ˈ ɔ rː ʝ	0
L03S03W00	sorl	 s ˈ oː ɭ	0
L03S04W00	sort	 s ˈ ɔ ʈː	0
L03S05W00	sot	 s ˈ uː t	0
L03S06W00	spalt	 s p ˈ a lː t	0
L03S07W00	spann	 s p ˈ a nː	0
L03S08W00	spjäll	 s p ʝ ˈ ɛ̝ lː	0
L03S09W00	spjärn	 s p ʝ ˈ ɛː ɳ	0
L03S10W00	splitt	 s p l ˈ ɪ tː	0
L03S11W00	spratt	 s p r ˈ a tː	0
L03S12W00	spridd	 s p r ˈ ɪ dː	0
L03S13W00	språk	 s p r ˈ oː k	0
L03S14W00	språng	 s p r ˈ ɔ ŋː	0
L03S15W00	sprängd	 s p r ˈ ɛ̝ ŋː d	0
L03S16W00	sprätt	 s p r ˈ ɛ̝ tː	0
L03S17W00	spröd	 s p r ˈ øː d	0
L03S18W00	spröjs	 s p r ˈ ø̞ ʝː s	0
L03S19W00	spröt	 s p r ˈ øː t	0
L03S20W00	spurt	 s p ˈ ɵ ʈː	0
L03S21W00	spå	 s p ˈ oː	0
L03S22W00	spån	 s p ˈ oː n	0
L03S23W00	spår	 s p ˈ oː r	0
L03S24W00	spänd	 s p ˈ ɛ̝ nː d	0
L03S25W00	spänn	 s p ˈ ɛ̝ nː	0
L03S26W00	spänst	 s p ˈ ɛ̝ nː s t	0
L03S27W00	spärr	 s p ˈ ɛ̝ rː	0
L03S28W00	stab	 s t ˈ ɑː b	0
L03S29W00	stad	 s t ˈ ɑː d	0
L03S30W00	stank	 s t ˈ a ŋː k	0
L03S31W00	start	 s t ˈ ɑː ʈ	0
L03S32W00	stat	 s t ˈ ɑː t	0
L03S33W00	stel	 s t ˈ eː l	0
L03S34W00	stift	 s t ˈ ɪ fː t	0
L03S35W00	still	 s t ˈ ɪ lː	0
L03S36W00	stjälk	 ɧ ˈ ɛ̝ lː k	0
L03S37W00	stock	 s t ˈ ɔ kː	0
L03S38W00	stoft	 s t ˈ ɔ fː t	0
L03S39W00	stol	 s t ˈ uː l	0
L03S40W00	stopp	 s t ˈ ɔ pː	0
L03S41W00	straff	 s t r ˈ a fː	0
L03S42W00	stram	 s t r ˈ ɑː m	0
L03S43W00	stress	 s t r ˈ ɛ̝ sː	0
L03S44W00	strikt	 s t r ˈ ɪ kː t	0
L03S45W00	strof	 s t r ˈ oː f	0
L03S46W00	strul	 s t r ˈ ʉː l	0
L03S47W00	strunt	 s t r ˈ ɵ nː t	0
L03S48W00	strut	 s t r ˈ ʉː t	0
L03S49W00	stryk	 s t r ˈ yː k	0
L03S50W00	strå	 s t r ˈ oː	0
L03S51W00	stråk	 s t r ˈ oː k	0
L03S52W00	sträv	 s t r ˈ ɛː v	0
L03S53W00	studs	 s t ˈ ɵ dː s	0
L03S54W00	stum	 s t ˈ ɵ mː	0
L03S55W00	stump	 s t ˈ ɵ mː p	0
L03S56W00	stuns	 s t ˈ ɵ nː s	0
L03S57W00	stup	 s t ˈ ʉː p	0
L03S58W00	stygg	 s t ˈ ʏ ɡː	0
L03S59W00	stygn	 s t ˈ ʏ ŋː n	0
L03S60W00	styr	 s t ˈ yː r	0
L03S61W00	styvt	 s t ˈ yː v t	0
L03S62W00	stång	 s t ˈ ɔ ŋː	0
L03S63W00	städ	 s t ˈ ɛː d	0
L03S64W00	ställd	 s t ˈ ɛ̝ lː d	0
L03S65W00	stängd	 s t ˈ ɛ̝ ŋː d	0
L03S66W00	stänk	 s t ˈ ɛ̝ ŋː k	0
L03S67W00	stöd	 s t ˈ øː d	0
L03S68W00	stök	 s t ˈ øː k	0
L03S69W00	stöld	 s t ˈ ø̞ lː d	0
L03S70W00	stör	 s t ˈ øː r	0
L03S71W00	stött	 s t ˈ ø̞ tː	0
L03S72W00	sudd	 s ˈ ɵ dː	0
L03S73W00	sug	 s ˈ ʉː ɡ	0
L03S74W00	sump	 s ˈ ɵ mː p	0
L03S75W00	surr	 s ˈ ɵ rː	0
L03S76W00	svag	 s v ˈ ɑː ɡ	0
L03S77W00	svaj	 s v ˈ a ʝː	0
L03S78W00	sval	 s v ˈ ɑː l	0
L03S79W00	svalg	 s v ˈ a lː ʝ	0
L03S80W00	svall	 s v ˈ a lː	0
L03S81W00	svamp	 s v ˈ a mː p	0
L03S82W00	svank	 s v ˈ a ŋː k	0
L03S83W00	svek	 s v ˈ eː k	0
L03S84W00	svep	 s v ˈ eː p	0
L03S85W00	svett	 s v ˈ ɛ̝ tː	0
L03S86W00	svikt	 s v ˈ ɪ kː t	0
L03S87W00	svinn	 s v ˈ ɪ nː	0
L03S88W00	svit	 s v ˈ iː t	0
L03S89W00	svulst	 s v ˈ ɵ lː s t	0
L03S90W00	svål	 s v ˈ oː l	0
L03S91W00	svår	 s v ˈ oː r	0
L03S92W00	svärm	 s v ˈ ɛ̝ rː m	0
L03S93W00	sy	 s ˈ yː	0
L03S94W00	syl	 s ˈ yː l	0
L03S95W00	sylt	 s ˈ ʏ lː t	0
L03S96W00	syn	 s ˈ yː n	0
L03S97W00	synsk	 s ˈ yː n s k	0
L03S98W00	sång	 s ˈ ɔ ŋː	0
L03S99W00	sår	 s ˈ oː r	0
L03S100W00	sås	 s ˈ oː s	0
L03S101W00	säck	 s ˈ ɛ̝ kː	0
L03S102W00	säd	 s ˈ ɛː d	0
L03S103W00	säl	 s ˈ ɛː l	0
L03S104W00	sökt	 s ˈ øː k t	0
L03S105W00	söm	 s ˈ ø̞ mː	0
L03S106W00	sömn	 s ˈ ø̞ mː n	0
L03S107W00	tagg	 t ˈ a ɡː	0
L03S108W00	tak	 t ˈ ɑː k	0
L03S109W00	takt	 t ˈ a kː t	0
L03S110W00	talg	 t ˈ a lː ʝ	0
L03S111W00	tapp	 t ˈ a pː	0
L03S112W00	tass	 t ˈ a sː	0
L03S113W00	term	 t ˈ ɛ̝ rː m	0
L03S114W00	text	 t ˈ ɛ̝ kː s t	0
L03S115W00	ting	 t ˈ ɪ ŋː	0
L03S116W00	titt	 t ˈ ɪ tː	0
L03S117W00	tjafs	 ɕ ˈ a fː s	0
L03S118W00	tjat	 ɕ ˈ ɑː t	0
L03S119W00	tjock	 ɕ ˈ ɔ kː	0
L03S120W00	tjur	 ɕ ˈ ʉː r	0
L03S121W00	tjut	 ɕ ˈ ʉː t	0
L03S122W00	tjuv	 ɕ ˈ ʉː v	0
L03S123W00	tjänst	 ɕ ˈ ɛ̝ nː s t	0
L03S124W00	tofs	 t ˈ ɔ fː s	0
L03S125W00	tok	 t ˈ uː k	0
L03S126W00	tolk	 t ˈ ɔ lː k	0
L03S127W00	tolv	 t ˈ ɔ lː v	0
L03S128W00	torn	 t ˈ uː ɳ	0
L03S129W00	torr	 t ˈ ɔ rː	0
L03S130W00	trall	 t r ˈ a lː	0
L03S131W00	trams	 t r ˈ a mː s	0
L03S132W00	trapp	 t r ˈ a pː	0
L03S133W00	tratt	 t r ˈ a tː	0
L03S134W00	trav	 t r ˈ ɑː v	0
L03S135W00	trick	 t r ˈ ɪ kː	0
L03S136W00	tricks	 t r ˈ ɪ kː s	0
L03S137W00	tripp	 t r ˈ ɪ pː	0
L03S138W00	tron	 t r ˈ uː n	0
L03S139W00	trumf	 t r ˈ ɵ mː f	0
L03S140W00	trupp	 t r ˈ ɵ pː	0
L03S141W00	tråd	 t r ˈ oː d	0
L03S142W00	tråg	 t r ˈ oː ɡ	0
L03S143W00	trång	 t r ˈ ɔ ŋː	0
L03S144W00	trä	 t r ˈ ɛː	0
L03S145W00	träd	 t r ˈ ɛː d	0
L03S146W00	träff	 t r ˈ ɛ̝ fː	0
L03S147W00	trängd	 t r ˈ ɛ̝ ŋː d	0
L03S148W00	trög	 t r ˈ øː ɡ	0
L03S149W00	tröst	 t r ˈ ø̞ sː t	0
L03S150W00	tub	 t ˈ ʉː b	0
L03S151W00	tuff	 t ˈ ɵ fː	0
L03S152W00	tugg	 t ˈ ɵ ɡː	0
L03S153W00	tull	 t ˈ ɵ lː	0
L03S154W00	tum	 t ˈ ɵ mː	0
L03S155W00	tung	 t ˈ ɵ ŋː	0
L03S156W00	tunn	 t ˈ ɵ nː	0
L03S157W00	tupp	 t ˈ ɵ pː	0
L03S158W00	tvål	 t v ˈ oː l	0
L03S159W00	tvång	 t v ˈ ɔ ŋː	0
L03S160W00	tvär	 t v ˈ ɛː r	0
L03S161W00	tvätt	 t v ˈ ɛ̝ tː	0
L03S162W00	tyg	 t ˈ yː ɡ	0
L03S163W00	tyngd	 t ˈ ʏ ŋː d	0
L03S164W00	tyst	 t ˈ ʏ sː t	0
L03S165W00	tåg	 t ˈ oː ɡ	0
L03S166W00	tår	 t ˈ oː r	0
L03S167W00	täppt	 t ˈ ɛ̝ pː t	0
L03S168W00	tät	 t ˈ ɛː t	0
L03S169W00	tö	 t ˈ øː	0
L03S170W00	törst	 t ˈ ø̞ ʂː ʈ	0
L03S171W00	tös	 t ˈ øː s	0
L03S172W00	ugn	 ˈ ɵ ŋː n	0
L03S173W00	ull	 ˈ ɵ lː	0
L03S174W00	uv	 ˈ ʉː v	0
L03S175W00	vagn	 v ˈ a ŋː n	0
L03S176W00	vak	 v ˈ ɑː k	0
L03S177W00	vakt	 v ˈ a kː t	0
L03S178W00	valk	 v ˈ a lː k	0
L03S179W00	valp	 v ˈ a lː p	0
L03S180W00	valv	 v ˈ a lː v	0
L03S181W00	varv	 v ˈ a rː v	0
L03S182W00	vas	 v ˈ ɑː s	0
L03S183W00	vask	 v ˈ a sː k	0
L03S184W00	ved	 v ˈ eː d	0
L03S185W00	vek	 v ˈ eː k	0
L03S186W00	verb	 v ˈ ɛ̝ rː b	0
L03S187W00	vers	 v ˈ ɛ̝ ʂː	0
L03S188W00	vev	 v ˈ eː v	0
L03S189W00	vibb	 v ˈ ɪ bː	0
L03S190W00	vidd	 v ˈ ɪ dː	0
L03S191W00	vis	 v ˈ iː s	0
L03S192W00	visp	 v ˈ ɪ sː p	0
L03S193W00	volt	 v ˈ ɔ lː t	0
L03S194W00	vrak	 v r ˈ ɑː k	0
L03S195W00	vrist	 v r ˈ ɪ sː t	0
L03S196W00	vrå	 v r ˈ oː	0
L03S197W00	vrål	 v r ˈ oː l	0
L03S198W00	vrång	 v r ˈ ɔ ŋː	0
L03S199W00	våt	 v ˈ oː t	0
L03S200W00	vägg	 v ˈ ɛ̝ ɡː	0
L03S201W00	värst	 v ˈ ɛ̝ ʂː ʈ	0
L03S202W00	väv	 v ˈ ɛː v	0
L03S203W00	växt	 v ˈ ɛ̝ kː s t	0
L03S204W00	yl	 ˈ yː l	0
L03S205W00	yr	 ˈ yː r	0
L03S206W00	ärm	 ˈ ɛ̝ rː m	0
L03S207W00	ärvd	 ˈ ɛ̝ rː v d	0
L03S208W00	öl	 ˈ øː l	0
L03S209W00	öm	 ˈ ø̞ mː	0
L03S210W00	ös	 ˈ øː s	0
